exp,smiles,mol_id
1.9,Nc1ncnc2c1ncn2[C@@H]3O[C@H](CSCCCNC(=O)Nc4ccccc4)[C@@H](O)[C@H]3O,CHEMBL2170989
3.72,CCN(CC)CCOC(=O)C1(CCCCC1)C2CCCCC2,CHEMBL1123
1.7,CC12NC(Cc3ccccc13)c4ccccc24,CHEMBL442137
1.74,COc1ccc(cc1)N2CCN(CC2)C(=O)[C@@H]3CCCC[C@H]3C(=O)NC4(CC4)C#N,CHEMBL2171992
2.75,C[C@@H]1CN([C@@H](CO1)c2ccccc2)c3ccc4OCC(=O)Nc4n3,CHEMBL2181928
4.1,CC(C)c1ccc2[nH]c3CCN(Cc3c2c1)C(=O)[C@@H]4CCCC[C@H]4C(=O)NC5(CC5)C#N,CHEMBL2164690
2.7,Cc1nc2ccccn2c1c3ccnc(Nc4cccc(Cl)c4)n3,CHEMBL73189
0.99,OC(=O)COc1ccc(Cl)cc1CN2CCN(CC2)S(=O)(=O)c3ccc(F)cc3,CHEMBL1689117
1.84,Oc1ccc(CCNCCCS(=O)(=O)NCCOCCSc2ccccc2)c3sc(O)nc13,CHEMBL110147
4.1,CCc1nc2ccc(cn2c1N(C)Cc3cccs3)C(=O)NCc4ccc5OCOc5c4,CHEMBL2139925
1.98,COCc1ccoc1C(=O)N(C(C(=O)NC[C@@H](C)O)c2ccccc2F)c3ccc(OC)cc3OC,CHEMBL469727
2.65,CN(C)c1cccc(c1)C(=O)Nc2ccc(C)c(NC(=O)c3ccc(O)cc3)c2,CHEMBL186526
2.23,COc1cc(F)ccc1c2cncc(CNC3CCC3)n2,CHEMBL1778866
3.7,Cc1cccc(Nc2ncnc3ccc(NC(=O)C=C)cc23)c1,CHEMBL31815
2.41,COc1cc2CC(CC3CCN(Cc4ccccc4)CC3)C(=O)c2cc1OC,CHEMBL502
3.3,CCN(CC)C(=O)c1ccc2[nH]c(c(CCNCCCCc3ccncc3)c2c1)c4cc(C)cc(C)c4,CHEMBL298700
2.11,Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc4cccc(c4)S(=O)(=O)NC(C)(C)C,CHEMBL1287853
1.85,Nc1ncc(cc1c2oc3ccccc3n2)c4cnn(c4)C5CCNCC5,CHEMBL1199988
2.23,Nc1cc(nc2c(cnn12)C#N)c3ccc(F)cc3,CHEMBL2062558
2.6,NS(=O)(=O)c1cccc(Nc2nccc(Nc3cccc4[nH]ncc34)n2)c1,CHEMBL398894
3.1,C[C@@H](N(c1cc(F)ccc1F)S(=O)(=O)c2ccc(Cl)cc2)c3ccc(F)cc3CCCC(=O)O,CHEMBL247471
1.07,Cc1nc(CS(=O)(=O)c2ccccc2)cc(n1)N3CCOCC3,CHEMBL1699517
1.99,COc1ccc(cc1)[C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(=O)C,CHEMBL23
0.05,Cc1ccc(cc1)S(=O)(=O)N2N=Cc3ccccc3B2O,CHEMBL168634
2.3,S=C(NC1CCCCC1)N2CCC(CC2)c3cnc[nH]3,CHEMBL260374
2.2,Nc1cc(nc2ccccc12)c3ccccc3,CHEMBL50608
1.8,CN(C1CCN(Cc2ccc(nc2)C(F)(F)F)CC1)C(=O)Cc3ccc(cc3)n4cnnn4,CHEMBL2010839
1.82,COc1ccc(cc1)c2cc3c(N[C@H]4CCCNC4)ncc(C(=O)N)c3s2,CHEMBL1288009
-0.25,C[N+]1(C)[C@@H]2C[C@H](C[C@H]1[C@@H]3O[C@H]23)OC(=O)C(O)(c4cccs4)c5cccs5,CHEMBL1900528
1.27,NC(=N)c1cc2c(cccc2s1)c3ccccc3,CHEMBL591931
3.1,Clc1ccc(CN2C(=O)C(=O)c3ccccc23)cc1,CHEMBL376291
0.9,COc1ccccc1O[C@H]([C@@H]2CNCCO2)c3ccccc3,CHEMBL223166
1.86,CCCNC(=O)c1nnc2c(cccc2c1N)c3ncccn3,CHEMBL1631468
2.3,O[C@@H](CNCCc1ccc(CNCCc2c(Cl)cccc2Cl)cc1)c3ccc(O)c4NC(=O)Sc34,CHEMBL1944689
0.69,CC1CN(CCN1Cc2cc(Cl)ccc2OCC(=O)O)S(=O)(=O)c3ccccc3,CHEMBL1689122
2.74,Clc1ccc(cc1)C2CCN(CC2)C(=O)COCc3ccncc3,CHEMBL1289349
2.15,CC(O)(C(=O)Nc1ccc(cc1)S(=O)(=O)c2ccncc2)C(F)(F)F,CHEMBL92840
2.4,CCN(CC)CCN1C(=O)[C@@](O)(c2ccccc2Cl)c3c1cc(cc3C(F)(F)F)C(=O)N,CHEMBL360227
2.06,OCCNS(=O)(=O)c1ccc2C(=CNC(=O)c2c1)C(=O)NC[C@@H](O)CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,CHEMBL2207281
3.44,CN(c1ccnc(Nc2cc(nc(c2)N3CCOCC3)N4CCOCC4)n1)c5cc(CO)ccc5C,CHEMBL1762550
0.6,Clc1ccc(cc1)C(=O)N[C@H]2CN3CCC2CC3,CHEMBL177611
1.91,CC1=C(OCc2ccc(F)cc2)C(=O)C=CO1,CHEMBL1320527
2.96,Clc1ccc(cc1)C(=O)Cc2ccccn2,CHEMBL1414985
1.9,COc1nc(Br)cnc1NS(=O)(=O)c2cccc3c(cccc23)N(C)C,CHEMBL6800
2.91,NC(=O)c1sc2nccc(Nc3ccccc3)c2c1N,CHEMBL1364572
0.36,COc1ccccc1OCC(O)COC(=O)N,CHEMBL1201117
3.31,Clc1ccc2C(=O)NC(=Nc2c1)c3ccccc3,CHEMBL2003130
3.39,Oc1cc(O)c2C(=O)c3ccccc3Oc2c1,CHEMBL388525
0.31,CCC(Oc1ccc(cc1c2ccc(cc2C)S(=O)(=O)CC)C(F)(F)F)C(=O)O,CHEMBL1778650
1.97,COC(=O)N1CCN([C@@H](CN2CCCC2)C1)C(=O)Cc3ccc(Cl)c(Cl)c3,CHEMBL65511
1.32,CC(C)n1c(C)ncc1c2ccnc(Nc3ccc(cc3)S(=O)(=O)CCCN(C)C)n2,CHEMBL457887
-0.27,CC1(C)CCC(CC1)NC(=O)[C@@H](N)CCC(=O)O,CHEMBL1255840
2.12,NS(=O)(=O)c1cc2c(NC(NS2(=O)=O)C3CC4CC3C=C4)cc1Cl,CHEMBL61593
4.3,Oc1ccc(Br)c2ccccc12,CHEMBL1822878
3.3,CNC(=O)c1ccc(cc1F)N2C(=S)N(C(=O)C23CCC3)c4ccc(C#N)c(c4)C(F)(F)F,CHEMBL1082410
2.64,CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N[C@H]2CCCN(CCc3cccc(F)c3)C2,CHEMBL1950849
2.4,CCCC1=CC(=CC(=O)N1Cc2ccc(cc2)c3ccccc3c4nn[nH]n4)OCc5ccccc5,CHEMBL22442
1.3,O=C(NC1(CC1)C#N)[C@@H]2CCCC[C@H]2C(=O)N3CCN(CC3)c4nccs4,CHEMBL2070938
1.54,CCSc1ccc(cc1)c2cc(ccc2OCC(=O)O)C(F)(F)F,CHEMBL1778622
2.38,COc1ccc(CN2C(=O)CCC2(C)C(=O)NC3CCCCC3)c(OC)c1,CHEMBL1886566
3.1,O=C1C(=O)c2cc(ccc2c3ccccc13)c4ccsc4,CHEMBL51583
2.9,CN(C)CC(O)COc1ccc(Nc2nccc(Nc3cc(Cl)ccc3Cl)n2)cc1,CHEMBL101311
-1.0,CN(C)CCCNC(=O)c1nc(Cl)c(N)nc1N,CHEMBL1944739
1.88,Cc1ccc(cc1)\C(=C/CN2CCCC2)\c3ccccn3,CHEMBL855
2.8,COc1cc(ccc1Nc2ncc(C#N)c(n2)c3cnc4ccccn34)N5CCN(CC5)C(=O)C,CHEMBL1806525
2.41,CCCCC(CC)CNC(=O)c1cc(ccc1Cl)N2N=CC(=O)NC2=O,CHEMBL559078
3.15,CN(C)C(=O)N[C@@H]1CC[C@@H](CCN2CCN(CC2)c3ccc(Cl)c(Cl)c3)CC1,CHEMBL2024676
0.8,Oc1c2ncc3ccccc3c2nn1c4ccccc4,CHEMBL126048
0.03,Cc1c(Sc2ccc(Cl)cc2)c3c(cccc3n1CC(=O)O)c4cnccn4,CHEMBL1917440
0.2,C(Oc1ccccc1)C2CNCCO2,CHEMBL502684
3.4,COc1ncc(C)cc1c2cccc3c(N)c(nnc23)C(=O)NC4CC4,CHEMBL1783286
1.01,OC(=O)COc1ccc(Cl)cc1CN2CCCN(CC2)S(=O)(=O)c3ccccc3,CHEMBL1689114
3.15,O[C@@H](CNCCc1cccc(CNCCc2c(Cl)cccc2Cl)c1)c3ccc(O)c4NC(=O)Sc34,CHEMBL1947157
2.26,CCN(CC)CCNC(=O)c1c(C)[nH]c(\C=C\2/C(=O)Nc3ccc(F)cc23)c1C,CHEMBL535
1.5,Clc1ccc(OC2CCN(CC2)C3CCN(CC3)C(=O)NS(=O)(=O)c4ccccc4)cc1Cl,CHEMBL2171033
1.78,Fc1ccc(cc1)[C@@H]2CCNC[C@H]2COc3ccc4OCOc4c3,CHEMBL490
1.79,O=C(N1CCOCC1)N2CCn3cc(C4=C(C(=O)NC4=O)c5cnc6ccccn56)c7cccc(C2)c37,CHEMBL178737
3.81,CN1CCN(CCCOc2ccc(cc2)c3onc(c3)c4ccc(F)cc4)CC1,CHEMBL183425
1.51,N#Cc1nc(nc(n1)N2CCOCC2)N3CCOCC3,CHEMBL1321641
3.5,CNc1ccc(cc1)c2nc3ccc(O)cc3s2,CHEMBL93124
1.97,CN1CCN(CC1)C(=O)c2cc3cc(F)ccc3[nH]2,CHEMBL436381
3.1,Clc1ccc(cc1)C(=O)\C=C\Sc2nc[nH]n2,CHEMBL1586531
2.21,O=C1C2CCC(N2)C(=O)N1Cc3ccccc3,CHEMBL228761
-1.08,CN1N=Nc2c(ncn2C1=O)C(=O)N,CHEMBL810
2.35,Fc1cc2[nH]cnc2cc1Cl,CHEMBL1430414
4.28,CC(=O)Nc1ccc(CNc2[nH]nc3cccc(Oc4ccc(F)cc4)c23)cc1,CHEMBL189181
3.25,N[C@H](CNC(=O)c1cc2c(cccc2[nH]1)c3ccccc3Cc4ccccc4)C(=O)O,CHEMBL1910654
2.86,CCN(C1CCN(CCC(c2ccccc2)c3ccccc3)CC1)C(=O)NCc4ccc(cc4)S(=O)(=O)C,CHEMBL182380
1.67,CCN(CC)C(=O)Cc1csc(NS(=O)(=O)c2cccc(Cl)c2C)n1,CHEMBL341324
2.19,CCCN(CCO)CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4F)[nH]n3)ncnc2c1,CHEMBL214637
3.7,CCCc1c(cnn1c2ccccc2)C(=O)Nc3cc(C)on3,CHEMBL1565348
1.15,O=C(CC1CCCCCC1)Nc2cccc3C(=O)N(C=Cc23)[C@H]4CCNC4,CHEMBL552512
-0.58,OC(=O)c1cc(ccc1O)N=Nc2ccc(cc2)S(=O)(=O)Nc3ccccn3,CHEMBL421
2.96,OC(=O)c1c(Sc2ccccc2)c3cc(Cl)ccc3n1Cc4ccc(Cl)cc4,CHEMBL370152
3.1,Cc1ccc(cc1NC(=O)c2ccc(OCc3ccccn3)cc2)c4ncc(CN5CCOCC5)s4,CHEMBL2059872
1.63,Cc1oc(cc1C(=O)Nc2cccc(c2)C(=O)O)c3ccccc3,CHEMBL1531981
3.86,CCN(CC)C(=O)c1ccc(cc1)C(=C2CCN(Cc3ccc(F)cc3)CC2)c4cccc5cccnc45,CHEMBL1944652
2.63,CCN(CC)S(=O)(=O)c1ccc(NC(=O)C(C)(O)C(F)(F)F)cc1,CHEMBL168073
3.8,COc1ccc2NC(=O)C(NC(=O)c3ccccc3OC)N=C(c4ccccc4)c2c1,CHEMBL380130
2.87,CC(CO)(CO)Nc1nc(SCc2cccc(F)c2F)nc3nc(N)sc13,CHEMBL389792
3.58,C[C@@H](Oc1ccc(SCCCCCc2ccccc2)cc1)C(=O)c3nc(C)c(CCCC(=O)O)s3,CHEMBL1770465
1.54,COC(=O)COc1ccc(OCCNCC(O)COc2ccccc2)cc1,CHEMBL48190
2.89,COc1ccnc(CSc2nc3ccccc3[nH]2)c1,CHEMBL51478
2.3,Oc1cccc(O[C@H]2C[C@H]3CC[C@@H](C2)N3Cc4ccccc4)c1,CHEMBL1224288
1.0,Oc1c2C(=O)N(NC(=O)c2nc3cc(Cl)ccc13)C(C4CC4)c5ccccn5,CHEMBL1180250
2.7,CN(C1CCN(Cc2ccc(cc2)C(F)(F)F)CC1)C(=O)Cc3ccc(cc3F)S(=O)(=O)C,CHEMBL2010832
-1.2,Fc1ncccc1OC[C@@H]2CCN2,CHEMBL308538
2.34,Oc1cccc(NC(=O)c2ccc(OCCCN3CCCC3)cc2OCc4ccccc4C#N)c1,CHEMBL1824369
3.28,COc1ccc(cc1)c2nc3c(NCCCNC(=O)C)c(Br)cnc3[nH]2,CHEMBL2011928
3.86,COc1ccc(N(C(C(=O)NC2CCCC2)c3ccccc3F)C(=O)c4ccccc4)c(OC)c1,CHEMBL471412
3.6,Cc1ccnc(NCc2ccc(Cl)cc2)c1,CHEMBL1306424
3.8,CCN(c1ccnc(Nc2cc(cc(c2)N3CCOCC3)N4CCOCC4)n1)c5cc(CO)ccc5C,CHEMBL1762547
2.12,CCN(CCO)CCCOc1cc2ncnc(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)c2cc1OC,CHEMBL215275
2.8,CCCc1c(O)c(ccc1OCc2ccc(cc2OC)c3nn[nH]n3)C(=O)C,CHEMBL355236
2.46,Nc1nc(N)c(c(COCc2ccccc2)n1)c3ccc(NC(=O)C4CC4)cc3,CHEMBL211265
2.12,O=C(N1CCOCC1)c2ccc(cc2)C(=C3CCN(Cc4cscn4)CC3)c5cccc6cccnc56,CHEMBL1946615
2.13,Clc1ccc(OC2CCN(CC2)C3CCN(CC3)C(=O)NS(=O)(=O)Cc4ccccc4)cc1Cl,CHEMBL2171215
2.72,C[C@@H](Oc1nc(Nc2cc(C)[nH]n2)c(C)nc1C#N)c3ccc(F)cn3,CHEMBL571526
2.42,O[C@]1(CN2CCC1CC2)C#Cc3ccc(Oc4ccc(cc4)C(=O)NCc5ccncc5)cc3,CHEMBL1738748
3.22,COc1cc(Nc2cc(Oc3cc(C)c(C)nc3c4ccccn4)ccn2)cc(OC)c1OC,CHEMBL575099
1.21,CSc1nc(C(=O)N)c(N)s1,CHEMBL459219
3.0,COc1ccccc1CN(C(=O)C)c2cnccc2Oc3ccccc3,CHEMBL2068817
3.7,COc1cccc(CNc2nc(NC(C)C)nc3ccsc23)c1OC,CHEMBL1891338
3.36,OCCN1C=Cc2c(NC(=O)Cc3ccc(Cl)c(c3)C(F)(F)F)cccc2C1=O,CHEMBL560219
1.23,C[C@H](NC(=O)c1c(C)nn(C2CCOCC2)c1NS(=O)(=O)c3ccc(cc3)C4CC4)C(C)(C)C,CHEMBL1934426
4.14,CCC(NC(=O)c1ccc(C)cc1)C2=Nc3ccsc3C(=O)N2Cc4ccccc4,CHEMBL1829442
3.27,OC[C@@H](O)CN1C(=O)[C@H](Cc2ccccc12)NC(=O)c3cc4cc(Cl)sc4[nH]3,CHEMBL396724
0.37,COc1ccc2N=CC(=O)N(CCN3CC[C@@H](NCc4ccc5OCC(=O)Nc5n4)[C@@H](O)C3)c2c1,CHEMBL2164747
2.09,c1ccc2ncccc2c1,CHEMBL14474
3.1,C[C@H](NC1=NC(=O)[C@@](C)(S1)C(F)(F)F)c2ccccc2F,CHEMBL384684
0.6,C[C@@H](N)COc1c(C)cccc1C,CHEMBL147507
-0.8,CC1N=C(N)N=C(N)N1c2ccc(Cl)cc2,CHEMBL93484
3.4,COc1cc2ncnc(Nc3cc(Cl)ccc3F)c2cc1OCCCN4CCOCC4,CHEMBL384699
2.6,Cc1ccccc1N2C(=Nc3cccc(C)c3C2=O)Cn4cnc5c(N)ncnc45,CHEMBL1213082
1.0,COc1ccc2nc3ccccc3c(N)c2c1,CHEMBL578723
1.27,Cc1ccc2c(c1)c(c(C)n2CC(=O)O)c3ccnc4c(cccc34)C(F)(F)F,CHEMBL214350
2.66,CC[C@H](NC(=O)c1c([S+](C)[O-])c(nc2ccccc12)c3ccsc3)c4ccccc4,CHEMBL1682950
3.9,Cc1oncc1C(=O)Nc2ccc(cc2)C(F)(F)F,CHEMBL960
4.12,C[C@@H]1CN(C[C@H](C)O1)c2nc(N3CCOCC3)c4ccc(Nc5ccccc5)nc4n2,CHEMBL1079324
1.85,OCC(=O)N1CCC(CC1)c2n[nH]c(c3ccc(Cl)cc3)c2c4ccncn4,CHEMBL1090173
3.12,COc1ccc(cc1OC)C(=O)Nc2cc(NC(=O)c3cccc(c3)N(C)C)ccc2C,CHEMBL413558
1.26,CNCc1cccc(c1)c2ccc3c(nc(nc3n2)N4C[C@@H](C)O[C@@H](C)C4)N5CCOCC5,CHEMBL2336329
1.55,COc1ccc(cc1)c2nc3c(OCC4CCNCC4)c(Br)cnc3[nH]2,CHEMBL2011927
0.25,COc1ccc(cc1)c2nc3c(NCCCNC(=O)c4ccccc4)c(Br)cnc3[nH]2,CHEMBL2011937
1.42,C[C@H]1O[C@H]([C@H](O)[C@@H]1O)n2cnc3c(N)nc(OCC4CC(F)(F)C4(F)F)nc23,CHEMBL1933594
2.3,O=C(NC1CC1)Nc2c[nH]nc2c3nc4cc(CN5CCOCC5)ccc4[nH]3,CHEMBL495727
3.01,Cc1ccc(cc1NC(=O)c2ccc(OCc3ccccn3)cc2)c4ncc[nH]4,CHEMBL2059865
1.91,Nc1cc(ncn1)c2ccccc2,CHEMBL1770733
-0.56,Cc1onc(NS(=O)(=O)c2ccc(N)cc2)c1,CHEMBL443
2.0,Clc1ccc2C(=O)C3=C(Nc2c1)C(=O)NN(Cc4cc5ccccc5s4)C3=O,CHEMBL388337
-0.22,OC(=O)[C@H](Cc1ccc(OCCCNc2ccccn2)cc1)NC(=O)c3c(Cl)cccc3Cl,CHEMBL2030815
3.4,CC(C)(C)OC(=O)N1CCN(CC1)c2cnc(OCc3ccc(cc3)S(=O)(=O)C)cn2,CHEMBL2086653
2.5,CC(C)c1cc(C(=O)N2Cc3ccc(CN4CCN(C)CC4)cc3C2)c(O)cc1O,CHEMBL1214827
3.52,COC1(CCOCC1)c2cc(F)cc(OCc3ccc4N(C)C(=O)C=Cc4c3)c2,CHEMBL20403
1.98,Oc1ccc(CCNCCS(=O)(=O)CCCOCCNc2ccccc2)c3sc(O)nc13,CHEMBL320777
1.79,C[C@H](Nc1ncc(F)c(Nc2cc(C)[nH]n2)n1)c3ncc(F)cn3,CHEMBL1650697
3.2,COc1cc2c(Nc3ccc(F)c(Cl)c3)c(cnc2cc1OCCN(C)CCO)C(=O)N,CHEMBL481230
3.21,C(Nc1ncnc2ccccc12)c3ccccc3,CHEMBL102726
2.47,CC(N1C(=O)c2ccccc2C1=O)C(=O)N3CCc4ccccc4C3,CHEMBL1704514
3.2,Nc1ccc(cc1)C2(CCCCC2)c3ccc(N)cc3,CHEMBL1472545
3.86,CS(=O)(=O)c1ccc(cc1)[C@@H](CC2CCCC2)C(=O)Nc3nccs3,CHEMBL1096435
2.75,CCN(CC)CCNC(=O)c1c(C)[nH]c(\C=C\2/C(=O)Nc3ccc(Cl)cc23)c1C,CHEMBL13485
3.0,CC(C)(C)OC(=O)N1CCC(CC1)OCc2onc(n2)c3ccncc3,CHEMBL1081913
2.08,C[C@@](O)(C(=O)Nc1ccc(cc1Cl)S(=O)(=O)C)C(F)(F)F,CHEMBL73048
0.71,Clc1ccc2nsnc2c1NC3=NCCN3,CHEMBL1079
-0.29,CCS(=O)(=O)Nc1cccc2c1c(Oc3ccc(Cl)cc3)c(C)n2CC(=O)O,CHEMBL1917459
-0.04,CNc1cccc(CCOc2ccc(C[C@H](NC(=O)c3ccc(F)cc3Cl)C(=O)O)cc2)n1,CHEMBL2030799
3.1,CCCc1c(O)c(ccc1OCc2ccc(cc2)c3nn[nH]n3)C(=O)C,CHEMBL167597
1.1,COc1cc(OC)c(cc1NC(=O)C)S(=O)(=O)N(C)c2ccccc2,CHEMBL1951164
3.04,OCCCN(Cc1ccc(F)cc1)C(=O)CC2CCN(Cc3ccn(c3)c4ccc(cc4)C(F)(F)F)CC2,CHEMBL549635
2.1,CN(C1CCN(Cc2ccc(cc2)c3noc(C)n3)CC1)C(=O)Cc4ccc(cc4)n5cnnn5,CHEMBL2010841
2.5,CN1CCN(Cc2ccc(cc2)C(=O)Nc3ccc(C)c(Nc4nccc(n4)c5cccnc5)c3)CC1,CHEMBL941
3.07,CCCCNc1nc(SCCC)nc2c1nnn2[C@@H]3C[C@H](CO)[C@@H](O)[C@H]3O,CHEMBL401158
-0.55,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(CCc2ccccn2)C1)C(C)(C)C,CHEMBL1950861
2.01,OC(=O)c1ccccc1Nc2cccc(c2)C(F)(F)F,CHEMBL23588
0.31,CC1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1S(=O)(=O)c3ccccc3,CHEMBL1689118
3.93,O[C@H](CNC(=O)C1=CNC(=O)c2ccc(F)cc12)CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,CHEMBL2207280
3.32,CC(C)CN1C(=O)N(C)C(=O)c2c1sc(Cc3ccccc3C(F)(F)F)c2S(=O)(=O)N4CC[C@@H](O)C4,CHEMBL378405
1.71,Cc1ccccc1S(=O)(=O)NC(=O)N2CCC(CC2)N3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,CHEMBL2171038
3.37,COc1cccc(n1)N(C)c2ccnc(Nc3cc(cc(c3)N4CCOCC4)N5CCOCC5)n2,CHEMBL1762534
-0.41,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N2[C@H]3CCC[C@H]3C[C@H]2C(=O)O,CHEMBL1168
1.19,OC(=O)c1cn(Cc2ccccc2)c3ccccc13,CHEMBL1775161
2.83,CN(C)c1cccc(c1)C(=O)Nc2ccc(C)c(NC(=O)c3ccc(OCc4ccccn4)cc3)c2,CHEMBL366255
0.75,CC(C)(C)Cn1c(CN2C(=O)CC3(CCNCC3)C2=O)cc4cnc(nc14)C#N,CHEMBL249966
1.81,CCN1CCN(Cc2cnc(c(Cl)c2)c3ccc(cc3)C(=O)Nc4ccccc4N)CC1,CHEMBL402542
2.71,CNC(=O)Nc1cc(sc1C(=O)N)c2ccccc2,CHEMBL383723
2.85,CCCSc1ncccc1C(=O)NC2CCC(F)(F)CC2,CHEMBL2153176
3.43,Cc1ccc(cc1)C(=O)C2CCN(CC2)C(=O)c3ccc(C)cc3,CHEMBL1576801
3.1,COc1cc(ccc1Nc2ncc(Cl)c(n2)c3cnc4cc(CO)ccn34)N5CCN(CC5)C(=O)C,CHEMBL1809207
1.6,Cc1ncc(c2ccnc(Nc3ccc(cc3)S(=O)(=O)N)n2)n1C,CHEMBL484738
1.9,CNc1nc(C)c(s1)c2nc(Nc3cccc(c3)N4CCNCC4)ncc2C#N,CHEMBL2348642
3.32,Clc1ccc(NC(=O)N2CCN(C[C@H]3CN(CCO3)C4CC4)CC2)cc1Cl,CHEMBL2036774
1.38,CCC(N(CCCN)C(=O)c1ccccc1)C2=Nc3ccsc3C(=O)N2Cc4ccccc4,CHEMBL1829270
0.91,NC1=NC(Nc2cccc(F)c12)c3cccs3,CHEMBL1221607
2.69,CN1C(=O)CN=C(c2ccccc2)c3cc(Cl)ccc13,CHEMBL12
3.62,Cn1cncc1c2c3C(=O)N(CC=C)C(=O)N(CC4CC4)c3nn2Cc5ccnc6ccc(Cl)cc56,CHEMBL2087847
1.0,CC(C)(N)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](Cc3c[nH]c4ccccc34)NC=O,CHEMBL278623
3.8,c1ccc(cc1)c2c[nH]c(n2)c3ccccc3,CHEMBL327027
1.59,CCC1(NC(=O)N(C)C1=O)c2ccccc2,CHEMBL861
0.45,O[C@H]1CN(CCN2C(=O)C=Cc3ccc(cc23)C#N)CC[C@H]1NCc4cc5OCCOc5cn4,CHEMBL2164741
1.05,Cc1c(CCC(=O)O)c[nH]c1\C=C\2/C(=O)Nc3ccccc23,CHEMBL344319
2.24,COCCOc1cc2ncc(C(=O)N)c(Nc3ccc(C)cc3F)c2cc1N4CCN(C)CC4,CHEMBL481205
2.72,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC4CCN(C)CC4,CHEMBL214798
4.1,Clc1cccc(Cl)c1\C(=C\n2cncn2)\OC3CCCCCC3,CHEMBL305406
4.38,Brc1oc(cc1)c2nc3cc(NS(=O)(=O)c4ccccc4)ccc3[nH]2,CHEMBL1312599
1.85,Nc1c2C(=O)N(Cc2nc3c(cccc13)c4ncccn4)C5CCC5,CHEMBL1631466
3.37,COc1ccc(cc1)c2c(C)[nH]nc2c3ccc(O)cc3O,CHEMBL192894
2.09,CNCC[C@H](Oc1cccc2ccccc12)c3cccs3,CHEMBL1175
3.0,CC(N1Cc2ccccc2C1=O)c3ccccc3,CHEMBL44245
3.02,COc1ccc(N(C(C)C(=O)NC2CCCC2)C(=O)c3ccccc3)c(OC)c1,CHEMBL472258
1.4,NC1=NC(=CC(=O)N1)CCc2ccccc2,CHEMBL235821
3.1,COCCOc1ccc(Nc2ncc3cc(ccc3n2)c4ccncc4)cc1,CHEMBL2335886
3.11,C[C@H](Nc1nc(Nc2cc(C)[nH]n2)c(F)cc1C#N)c3ccc(F)cn3,CHEMBL1774056
0.67,OC(=O)CN1C(=O)C(Cc2ccccc12)NC(=O)c3cc4sc(Cl)c(Cl)c4[nH]3,CHEMBL232627
3.5,CC(C)n1c2ccccc2c3c(C)c(NC(=O)N4CCOCC4)ccc13,CHEMBL325226
2.92,Fc1ccccc1c2ccc3c(c2)C(=O)C(=O)c4ccccc34,CHEMBL300664
2.45,Cc1cc(C)cc(CCOCCS(=O)(=O)NCCNCCc2ccc(O)c3nc(O)sc23)c1,CHEMBL110941
2.23,Cc1ccc2c(N)c(C#N)sc2n1,CHEMBL1575581
1.97,O=S(=O)(Nc1ccc(cc1)S(=O)(=O)Nc2nccs2)c3ccc4OCCOc4c3,CHEMBL1340091
1.5,COc1ccc(cc1)C(CNC(=O)Nc2ccccc2)N3CCN(C)CC3,CHEMBL1709618
3.51,COc1ccc(Nc2cc(Oc3cc(C)c(C)nc3c4ccccn4)ccn2)cc1,CHEMBL573287
2.56,COc1ccc(NC(=O)c2ccc(c(C)c2)c3ccncc3)cc1N4CCN(C)CC4,CHEMBL1908856
3.36,CCCSc1ncccc1C(=O)N(C)C2CCCCC2,CHEMBL2153175
1.2,CCOC(=O)C1=Cc2ccc(O)cc2OC1=O,CHEMBL155103
3.67,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC,CHEMBL301018
-0.69,OC(=O)COc1ccc(cc1c2ccccc2)[N+](=O)[O-],CHEMBL1778612
0.7,CCCSc1c(cnn1c2cccc(c2)C(=O)O)C(=O)NC3CCCCC3,CHEMBL2177110
1.4,Nc1ncnc(Nc2ccccc2)n1,CHEMBL13589
1.06,NC(=O)Nc1sc(cc1C(=O)N[C@H]2CCCNC2)c3ccsc3,CHEMBL520734
4.09,CCN(CC)CCOc1ccc(cc1)\C(=C(\Cl)/c2ccccc2)\c3ccccc3,CHEMBL954
1.64,COc1cc(O)c2C(=O)O[C@@H](C)C\C=C/C(=O)[C@@H](O)[C@@H](O)C\C=C\c2c1,CHEMBL1077979
2.75,CCN1N(C2CCCC2)c3nc(Nc4ccc(cc4OC)C(=O)NC5CCN(C)CC5)ncc3N(C)C1=O,CHEMBL1967560
1.5,COc1ccccc1Oc2ccc(cc2)N(Cc3cccnc3)S(=O)(=O)CC(F)(F)F,CHEMBL108939
